additional_paid_in_capital_trend,additional_paid_in_capital_recent,total_assets_trend,total_assets_recent,total_current_liabilities_trend,total_current_liabilities_recent,total_liabilities_trend,total_liabilities_recent,symbol,cash_trend,cash_recent,total_capitalization_trend,total_capitalization_recent,total_current_assets_trend,total_current_assets_recent
390686.0,505261.0,211564.0,281561.0,0.0,15545.0,10954.0,56131.0,RPID,222507.0,252586.0,0.0,266856.0,67719.0,129869.0
0.0,2468913.0,1456597.0,14828209.0,146211.0,580172.0,509611.0,6818068.0,RPRX,1456597.0,2080964.0,0.0,14576376.0,1359521.0,3194434.0
145549.0,249247.0,0.0,290835.0,0.0,44312.0,-30477.0,141417.0,RRTS,0.0,667.0,0.0,279803.0,0.0,63765.0
590173.0,605900.0,433273.0,543339.0,24353.0,61650.0,56052.0,101365.0,RSKD,411500.0,481197.0,0.0,494569.0,53247.0,154130.0
,,835881.0,1135486.0,-626515.0,89751.0,-626515.0,110331.0,RTLR,1999.0,14059.0,0.0,1025155.0,0.0,63913.0
0.0,483092.0,0.0,429667.0,,,,,RUBY,,,0.0,412344.0,,
0.0,609992.0,907661.0,2238245.0,139886.0,187235.0,13009.0,487357.0,RUN,293770.0,327316.0,0.0,1026007.0,176044.0,239582.0
0.0,980710.0,0.0,839587.0,,,0.0,90000.0,RVMD,,,0.0,749587.0,,
0.0,410063.0,0.0,221005.0,,,,,RVNC,0.0,201946.0,0.0,206585.0,,
0.0,384249.0,0.0,306683.0,0.0,31876.0,0.0,43711.0,RXDX,0.0,8917.0,0.0,292506.0,0.0,57456.0
0.0,24281.0,0.0,119004.0,0.0,95600.0,0.0,95600.0,RXRAU,0.0,25000.0,0.0,301023404.0,0.0,25000.0
462473.0,598780.0,105627.0,206304.0,-3143.0,8457.0,42556.0,87462.0,RXST,114359.0,134398.0,0.0,190886.0,8699.0,90199.0
710.7,2313.4,4239.8,6254.0,59.39999999999998,687.4,4327.5,5373.6,RXT,-233.4,254.3,0.0,4861.8,0.3999999999999772,613.9
722019.0,742623.0,4164567.0,4484579.0,1906146.0,2169911.0,3854860.0,4152343.0,RYAN,0.0,855693.0,0.0,1926187.0,1842578.0,2149447.0
191844.0,234506.0,-24936.0,12339.0,-543.0,4731.0,-232.0,5042.0,RYTM,-28329.0,6540.0,0.0,144827.0,-24317.0,11175.0
162223287.0,163165083.0,-134903078.0,16181367.0,6086430.0,9771340.0,0.0,56821368.0,RZLV,-69856.0,107722.0,,,-128017.0,111503.0
162223287.0,163165083.0,-134903078.0,16181367.0,6086430.0,9771340.0,0.0,56821368.0,RZLVW,-69856.0,107722.0,,,-128017.0,111503.0
1983793.0,1992779.0,1711157.0,1823611.0,77188.0,148924.0,109863.0,244704.0,S,-44661.0,699.0,0.0,1599614.0,340395.0,429111.0
0.0,5000200.0,0.0,80000.0,0.0,55563.0,,,SABSW,,,0.0,101876542.0,,
26701209.0,37858609.0,0.0,47333341.0,,,0.0,9463599.0,SACC,3276777.0,14679776.0,,,,
0.0,24712.0,50559.0,399275.0,151600.0,476093.0,151600.0,476093.0,SAGAU,6319.0,6419.0,-101977968.0,185214.0,6319.0,6419.0
0.0,24569.0,67937.0,202937.0,68061.0,179061.0,,,SAMAW,,,0.0,153523876.0,,
-435299.0,19540.0,-398495467.0,52454.0,,,-97764909.0,14317.0,SAMG,0.0,3314.0,0.0,68887.0,,
1398929.0,1400487.0,894592.0,1310290.0,6708.0,26537.0,85112.0,225993.0,SANA,69191.0,149221.0,0.0,1084297.0,311305.0,455568.0
,,,,,,,,SARO,0.0,140.8,0.0,4811.8,,
495907.0,496014.0,394297.0,722163.0,75125.0,239018.0,0.0,0.9,SAVE,264826.0,350973.0,0.0,442722.0,286097.0,449888.0
0.0,38303859.0,0.0,2501915.0,0.0,1051305.0,0.0,3675847.0,SBFM,0.0,4942.0,,,0.0,2491683.0
0.0,38303859.0,0.0,2501915.0,0.0,1051305.0,0.0,3675847.0,SBFMW,0.0,4942.0,,,0.0,2491683.0
3745.0,26446.0,0.0,9657.0,1953.0,11770.0,623.0,13908.0,SBIG,0.0,3546.0,0.0,11764.0,0.0,8273.0
3745.0,26446.0,0.0,9657.0,1953.0,11770.0,623.0,13908.0,SBIGW,0.0,3546.0,0.0,11764.0,0.0,8273.0
438249.0,443259.0,353539.0,369186.0,0.0,17926.0,0.0,21250.0,SBTX,353636.0,363612.0,0.0,359613.0,132654.0,143182.0
0.0,24281.0,0.0,246866.0,,,0.0,222866.0,SCAQ,,,0.0,251024000.0,,
0.0,24281.0,0.0,246866.0,,,0.0,222866.0,SCAQW,,,0.0,251024000.0,,
26701209.0,37858609.0,0.0,47333341.0,,,0.0,9463599.0,SCCD,3276777.0,14679776.0,,,,
26701209.0,37858609.0,0.0,47333341.0,,,0.0,9463599.0,SCCE,3276777.0,14679776.0,,,,
26701209.0,37858609.0,0.0,47333341.0,,,0.0,9463599.0,SCCF,3276777.0,14679776.0,,,,
396.0,575.0,0.0,575457.0,,,0.0,581969.0,SCMAU,0.0,192671.0,0.0,32943488.0,,
0.0,177278.0,0.0,119204.0,0.0,34897.0,0.0,37190.0,SCOR,0.0,715.0,0.0,83009.0,0.0,108245.0
0.0,22844.0,0.0,75000.0,0.0,55000.0,,,SCRM,,,,,,
0.0,22844.0,0.0,75000.0,0.0,55000.0,,,SCRMU,,,,,,
0.0,22844.0,0.0,75000.0,0.0,55000.0,,,SCRMW,,,,,,
,,33314258.0,36075049.0,,,11818941.0,15050088.0,SCU,63957.0,64157.0,0.0,1526386.0,,
0.0,938812.0,861752.0,928158.0,106964.0,171252.0,243076.0,343336.0,SDC,532915.0,536986.0,0.0,789788.0,698923.0,741836.0
,,0.0,627931.0,,,,,SDGR,,,,,,
119996.0,4462177.0,12716510.0,26982900.0,0.0,6866325.0,3365496.0,6971110.0,SDH,-2219178.0,9439106.0,-23984294.0,22028775.0,0.0,19577548.0
0.0,229705666.0,2.0,9362316.0,-4.0,11652046.0,-4.0,13409417.0,SDIG,223188.0,303187.0,0.0,274632855.0,44891769.0,46271056.0
13669820.0,17047279.0,4462032.0,4916195.0,623955.0,3263586.0,3304671.0,11861382.0,SDS,4639278.0,4893687.0,0.0,4603644.0,-121889.0,179443.0
447466.0,588981.0,784158.0,1064225.0,181699.0,333754.0,908158.0,1138121.0,SE,639201.0,651060.0,,,799508.0,868241.0
0.0,260765.0,195839.0,244925.0,,,,,SEDG,127492.0,137246.0,0.0,130070.0,25100.0,69273.0
0.0,201347.0,0.0,95923.0,0.0,9231.0,0.0,21835.0,SELB,0.0,32337.0,0.0,86711.0,0.0,38913.0
259855.0,263499.0,249151.0,296827.0,35261.0,65409.0,37962.0,68738.0,SEMR,0.0,135.0,0.0,228262.0,158296.0,203127.0
296546.0,302435.0,153350.0,168146.0,0.0,11242.0,203.0,12533.0,SERA,153286.0,166819.0,0.0,165849.0,46712.0,60445.0
0.0,24310.0,230946.0,293450.0,240152.0,288683.0,0.0,288683.0,SES,,,,,-9206.0,4767.0
,,0.0,147296.0,,,,,SEV,89675.0,132939.0,0.0,125.5,,
86175.0,179680.0,237154.0,3143468.0,,,550450.0,3223507.0,SFBS,77670.0,258415.0,,,,
,,-2131.0,11186.0,,,,,SFD,241.0,928.0,,,,
194754.0,205692.0,320850.0,366995.0,48845.0,133918.0,53691.0,153122.0,SFIX,188149.0,222785.0,0.0,240552.0,49490.0,197762.0
0.0,543048.0,0.0,1369073.0,,,,,SFM,0.0,130513.0,0.0,1092444.0,,
1040566.0,1053173.0,353148.0,739568.0,21059.0,53976.0,64744.0,118721.0,SG,221342.0,470599.0,0.0,625889.0,-94024.0,167557.0
0.0,21061860.0,,,,,,,SGBX,,,,,,
0.0,1030.8,0.0,1392.4,80.9,203.5,0.0,434.8,SGFY,0.0,114.7,0.0,1153.7,93.60000000000002,357.1
86878.0,232162.0,-84679.0,480028.0,10711.0,239874.0,-62260.0,397632.0,SGH,-45658.0,22436.0,0.0,236846.0,27731.0,346989.0
339314.0,339822.0,270880.0,278974.0,6418.0,9314.0,41421.0,44324.0,SGHT,263808.0,268050.0,0.0,269711.0,63469.0,70633.0
0.0,24641.0,,,,,,,SGII,,,0.0,128647667.0,,
68101.0,311413.0,16082.0,1858794.0,-122751.0,42454.0,236623.0,1636669.0,SGRY,0.0,40374.0,0.0,1386198.0,-184344.0,82510.0
261065.0,262359.0,147137.0,214802.0,11171.0,40375.0,11243.0,77934.0,SGTX,137517.0,201617.0,0.0,161390.0,12405.0,76937.0
4975983.0,5000408.0,136842.0,204342.0,137142.0,180642.0,136842.0,180342.0,SHAC,,,0.0,201774000.0,,
4975983.0,5000408.0,136842.0,204342.0,137142.0,180642.0,136842.0,180342.0,SHACW,,,0.0,201774000.0,,
0.0,24425.0,0.0,154288.0,,,0.0,275384.0,SHAP,,,,,,
0.0,1166412.0,,,,,,,SHC,0.0,102447.0,0.0,2279363.0,,
,,64652.0,252259.0,,,257416.0,295117.0,SHLS,-2855.0,4227.0,0.0,205037.0,,
1305.0,6990.0,120070.0,215263.0,,,0.0,32571.0,SHOP,0.0,46148.0,,,,
5484299.0,5508724.0,222178.0,271208.0,249918.0,274918.0,,,SHQAU,,,0.0,201596290.0,,
6679.0,132344.0,2027903.0,2242034.0,,,2004255.0,2027286.0,SI,782313.0,797668.0,0.0,241596.0,,
220866.0,228866.0,89217.0,128653.0,-5848.0,7538.0,11616.0,46664.0,SIBN,87073.0,114973.0,0.0,121065.0,-2695.0,33629.0
0.0,11369589.0,0.0,3754111.0,0.0,8095721.0,0.0,8430316.0,SIDU,0.0,2234312.0,0.0,15231.0,0.0,2487154.0
0.0,292479.0,126595.0,195953.0,,,,,SIEN,111991.0,151199.0,0.0,177663.0,,
0.0,24137.0,0.0,30100.0,0.0,6100.0,45018900.0,45025000.0,SIERU,,,0.0,303098821.0,,
249804.0,252781.0,104928.0,148014.0,6137.0,10792.0,55048.0,91477.0,SILK,94109.0,127440.0,0.0,134140.0,-5411.0,36662.0
0.0,73356.0,,,1478.0,65584.0,3782.0,153281.0,SIRE,0.0,1000.0,0.0,332.7,23279.0,181102.0
0.0,219.3,186.9,742.6,,,,,SITE,5.700000000000001,16.3,0.0,535.3,,
0.0,146379.0,0.0,157464.0,,,0.0,70200.0,SITM,0.0,100498.0,0.0,137264.0,,
0.0,1019840.0,0.0,30088572.0,,,,,SIVBP,,,0.0,2926303.0,,
63099.0,638258.0,251957.0,2370169.0,,,216457.0,1908589.0,SKWD,0.0,63455.0,0.0,590169.0,,
0.0,5001825.0,0.0,104575.0,0.0,81753.0,,,SKYH,,,0.0,128922822.0,,
0.0,90106.0,72774.0,263209.0,39756.0,86327.0,,,SKYT,89550.0,94155.0,0.0,157735.0,-7945.0,76572.0
2229650.0,13940094.0,33716834.0,37799371.0,2257563.0,3276519.0,1982453.0,12769396.0,SKYX,0.0,36286166.0,0.0,36091884.0,-313846.0,3229065.0
0.0,24137.0,0.0,230243.0,0.0,205750.0,,,SLAC,,,0.0,301924493.0,,
0.0,23562.0,0.0,93811.0,0.0,81978.0,0.0,81978.0,SLAM,,,,,0.0,11833.0
0.0,23562.0,0.0,93811.0,0.0,81978.0,0.0,81978.0,SLAMU,,,,,0.0,11833.0
0.0,23562.0,0.0,93811.0,0.0,81978.0,0.0,81978.0,SLAMW,,,,,0.0,11833.0
682.0,103201.0,69492.0,578026.0,6364.0,39190.0,0.0,425052.0,SLCA,0.0,4.2,0.0,411438.0,21799.0,148659.0
0.0,300784.0,147199.0,202895.0,-7051.0,6873.0,-7051.0,6873.0,SLDB,-20917.0,7678.0,0.0,191571.0,-15724.0,39972.0
0.0,89825509.0,0.0,4082101.0,0.0,11781653.0,,,SLGG,0.0,2774421.0,0.0,26482053.0,0.0,3748967.0
141199.0,173473.0,79647.0,90632.0,29341.0,70969.0,29445.0,71767.0,SLGL,73340.0,80341.0,0.0,84203.0,9390.0,17686.0
,,,,,,,,SLH,,,,,,
409875.0,548253.0,827137.0,1124694.0,32762.0,57045.0,488033.0,597664.0,SLQT,0.0,958.0,,,238145.0,341102.0
0.0,90385.0,0.0,15972.0,,,0.0,11977.0,SLS,0.0,3621.0,0.0,3995.0,,
0.0,37003.0,-116790349.0,5256.0,-1387.0,2196.0,-1304073.0,2255.0,SLXN,-55119.0,4595.0,,,-3860.0,4979.0
0.0,37003.0,-116790349.0,5256.0,-1387.0,2196.0,-1304073.0,2255.0,SLXNW,-55119.0,4595.0,,,-3860.0,4979.0
0.0,1544688.0,0.0,74683.0,0.0,50121.0,0.0,50121.0,SMAPW,,,0.0,103544562.0,,
47163565.0,47808765.0,674711.0,3497521.0,-4088594.0,1889570.0,-4271698.0,2179736.0,SMFL,3830954.0,3913467.0,0.0,38754400.0,1020713.0,2588701.0
0.0,24350.0,150632.0,242006.0,150632.0,220642.0,,,SMIHU,,,,,,
,,57747.0,62124.0,,,,,SMMT,48654.0,52033.0,0.0,56272.0,,
654988.0,611437.0,-403145708.0,939439.0,-14962.0,35832.0,-87427.0,329919.0,SMPL,-7311.0,71181.0,,,-8602.0,150379.0
654988.0,611437.0,-403145708.0,939439.0,-14962.0,35832.0,-87427.0,329919.0,SMPL,-7311.0,71181.0,,,-8602.0,150379.0
822255.0,1717373.0,0.0,3048435.0,,,0.0,1371121.0,SMST,0.0,34677.0,0.0,1993320.0,,
-81278112.0,12881055.0,80487313.0,80907027.0,5789186.0,59286341.0,4864526.0,74898318.0,SNAL,0.0,144451.0,0.0,91952.0,-480573.0,44729788.0
2789097.0,4256452.0,783856.0,1722792.0,195691.0,351949.0,224292.0,399083.0,SNAP,-490689.0,150121.0,0.0,3714584.0,487421.0,1179985.0
464017.0,473848.0,1027374.0,1244202.0,-16103.0,237640.0,64792.0,834242.0,SNCY,,,0.0,713301.0,201419.0,328159.0
0.0,11227.0,-1362.0,12960.0,-612.0,1375.0,1583.0,3799.0,SNDKV,1262.0,1507.0,,,1315.0,5090.0
,,14871.0,23565.0,21058.0,25031.0,159064.0,165308.0,SNDL,-212.0,579.0,,,4734.0,8072.0
0.0,375495.0,123016.0,135832.0,-5499.0,4847.0,4673.0,23205.0,SNDX,13170.0,23179.0,0.0,115850.0,75563.0,88007.0
0.0,127360.0,,,,,,,SNES,0.0,7042.0,,,,
5371568.0,5410864.0,4420118.0,5184406.0,332754.0,477659.0,507691.0,673593.0,SNOW,-87492.0,127206.0,0.0,4511308.0,94496.0,793448.0
5743.0,660686.0,-28655.0,1477930.0,7056.0,141777.0,-4439.0,865219.0,SNPO,15766.0,48943.0,0.0,1263960.0,30681.0,285079.0
248081.0,271731.0,166049.0,167266.0,0.0,21714.0,0.0,22334.0,SNSE,165233.0,165484.0,0.0,164453.0,3927.0,4429.0
8427090.0,27575797.0,-7318035.0,11223698.0,-15550626.0,14711896.0,-14959629.0,37101971.0,SNYR,5402128.0,7328571.0,0.0,12821894.0,-7668035.0,10873698.0
0.0,5038736.0,0.0,400555082.0,,,0.0,14000000.0,SONDW,0.0,160314.0,0.0,400555082.0,,
246274.0,391045.0,148760.0,427639.0,-15934.0,135603.0,7953.0,225279.0,SONO,121199.0,196112.0,0.0,243142.0,69967.0,253370.0
12665931.0,12712290.0,11274535.0,11318238.0,-1450.0,1085438.0,364089.0,1450977.0,SOPA,5716717.0,5722450.0,,,5950796.0,5977376.0
,,,,0.0,716.0,,,SOUN,,,,,,
,,,,0.0,716.0,,,SOUNW,,,,,,
-397016.0,255491.0,189865.0,1182405.0,40637.0,102068.0,559683.0,968226.0,SOVO,9296.0,39977.0,0.0,1041285.0,81974.0,187731.0
0.0,85618391.0,0.0,21488558.0,0.0,5771200.0,0.0,14208109.0,SOWG,0.0,16432685.0,0.0,29024112.0,0.0,10237837.0
0.0,120799.0,0.0,2712745.0,,,0.0,2499970.0,SPFI,0.0,294563.0,0.0,334864.0,,
15053000.0,15561000.0,446000.0,709000.0,1914000.0,2714000.0,1040000.0,2740000.0,SPGC,-158000.0,26000.0,0.0,9098000.0,-98000.0,161000.0
0.0,5225828.0,0.0,2780722.0,0.0,2752694.0,0.0,3303104.0,SPHL,0.0,348685.0,0.0,6519910.0,0.0,2212809.0
0.0,24281.0,0.0,100112.0,,,0.0,80112.0,SPKBU,,,,,,
291854.0,298356.0,277826.0,304454.0,38090.0,69213.0,47611.0,82956.0,SPLK,246340.0,266077.0,0.0,223946.0,35163.0,70355.0
,,0.0,6401.0,,,0.0,4730.0,SPRC,0.0,3652.0,,,,
70533.0,251961.0,137787.0,151559.0,-2323.0,5834.0,-2361.0,6161.0,SPRO,42237.0,52552.0,0.0,144821.0,-12321.0,79738.0
0.0,105643.0,0.0,20687.0,0.0,11290.0,0.0,16607.0,SPSC,0.0,39113.0,0.0,56954.0,0.0,50202.0
243434.0,245119.0,154618.0,199918.0,9167.0,31071.0,19211.0,58308.0,SPT,144181.0,149028.0,0.0,142734.0,28635.0,42882.0
0.0,24569.0,0.0,202261.0,0.0,177828.0,0.0,177828.0,SPTKU,,,0.0,151124433.0,,
937754.0,976083.0,279605.0,597946.0,181499.0,311240.0,205437.0,361484.0,SQ,0.0,2872.0,0.0,447646.0,164685.0,418487.0
17794539.0,174257685.0,35215792.0,220784408.0,,,28717185.0,164163220.0,SQFT,13247003.0,24787920.0,-6330143.0,171322220.0,,
3226053.0,154896678.0,-38828912.0,194221128.0,,,-36558629.0,140350368.0,SQFTP,406774.0,10182989.0,0.0,189177509.0,,
17794539.0,174257685.0,35215792.0,220784408.0,,,28717185.0,164163220.0,SQFTW,13247003.0,24787920.0,-6330143.0,171322220.0,,
858266.0,859462.0,535735.0,872464.0,135178.0,358891.0,358596.0,945871.0,SQSP,139690.0,183339.0,0.0,490625.0,126049.0,287800.0
16338.0,116234.0,48915.0,1005932.0,,,6740.0,799625.0,SRAD,99210.0,100000.0,0.0,1392.8,,
180229.0,181281.0,88864.0,121646.0,2018.0,5024.0,1175.0,5927.0,SRRK,46428.0,56461.0,0.0,114845.0,30705.0,59201.0
,,0.0,50039.0,,,0.0,30000.0,SRZNW,,,,,,
,,,,,,,,SSAAU,,,0.0,271020000.0,,
,,0.0,985273.0,,,0.0,1191850.0,SSBK,0.0,24002.0,0.0,204787.0,,
0.0,702717.0,0.0,1225186.0,0.0,83878.0,0.0,540100.0,SSNC,0.0,57235.0,,,0.0,75721.0
0.0,23706.0,85332.0,684508.0,85316.0,664492.0,85316.0,664492.0,SST,,,,,,
0.0,100782.0,,,,,,,SSTI,0.0,15194.0,0.0,11162.0,,
0.0,-29851.0,76891.0,90754.0,15553.0,46510.0,17703.0,49058.0,SSTK,0.0,1404.0,0.0,34830.0,9026.0,18074.0
2233.0,1050373.0,2716214.0,3220511.0,-148779.0,241521.0,-118337.0,2779712.0,ST,70752.0,148468.0,,,81003.0,486966.0
0.0,76214.0,-7596.0,88841.0,0.0,83995.0,8404.0,100646.0,STAF,4189.0,7370.0,,,-1685.0,35439.0
0.0,85601.0,156644.0,680829.0,,,50620.0,443862.0,STEP,0.0,128024.0,0.0,326277.0,,
148827.0,913596.0,-54377.0,1336372.0,15317.0,107473.0,-18850.0,744788.0,STER,43992.0,94291.0,0.0,1200921.0,55145.0,218272.0
0.0,31500000.0,19092213.0,46047852.0,-27360825.0,26962751.0,-28089710.0,26962751.0,STFS,164923.0,204887.0,,,19064239.0,44829923.0
272117.0,275878.0,89779.0,114577.0,-3085.0,10253.0,13243.0,42854.0,STIM,87499.0,104539.0,0.0,103405.0,14085.0,37005.0
0.0,46272338.0,-15173736.0,122555022.0,-2633135.0,52444174.0,-6140858.0,90671803.0,STNG,103389278.0,109405748.0,0.0,209245725.0,-5043652.0,2808073.0
129901.0,260677.0,124099.0,231638.0,1248.0,3715.0,1260.0,3731.0,STOK,0.0,105399.0,0.0,229228.0,0.0,106143.0
,,806267.0,1786100.0,,,529267.0,1012186.0,STOR,246573.0,311325.0,0.0,2797473.0,,
4978507.0,5002788.0,0.0,68434.0,46434.0,46966.0,46434.0,46966.0,STR,,,0.0,251021468.0,,
0.0,5000286.0,0.0,30000.0,,,0.0,6000.0,STRC,,,0.0,241024000.0,,
,,,,,,0.0,12913369.0,STRN,0.0,647235.0,,,,
,,,,,,0.0,12913369.0,STRNW,0.0,647235.0,,,,
275794.0,280440.0,113267.0,182544.0,-30955.0,19226.0,-16193.0,41480.0,STRO,13827.0,25420.0,0.0,156667.0,-19465.0,30223.0
20904953.0,29038608.0,3670282.0,5902350.0,2664908.0,2766153.0,0.0,2766153.0,STSSW,11892078.0,13682281.0,,,,
0.0,23955.0,0.0,57513.0,0.0,33599.0,,,SUAC,,,0.0,271998914.0,,
-200221.0,456406.0,-875755.0,229092.0,-211358.0,6535.0,-1685494.0,30304.0,SUM,-68346.4,12.6,,,-277560.0,33224.0
752976.0,753664.0,516146.0,528732.0,101636.0,107244.0,130107.0,137529.0,SUMO,-5574.0,782.0,0.0,417494.0,130284.0,141592.0
,,-11447.0,231316.0,0.0,112470.0,-6070.0,115503.0,SUN,3604.0,4749.0,0.0,230251.0,-3160.0,153029.0
45436.0,94851.0,52183.0,99192.0,0.0,15207.0,-47042.0,44287.0,SUPN,,,,,9585.0,49399.0
162191.0,164231.0,91571.0,189710.0,7177.0,23384.0,0.0,76574.0,SURF,12460.0,22455.0,0.0,90043.0,0.0,93175.0
11060238.0,17115280.0,-2600735.0,7385638.0,6574982.0,13629106.0,2030749.0,16716737.0,SURGW,-99171.0,574824.0,,,-2226193.0,1348692.0
0.0,23491.0,0.0,526005000.0,0.0,10000.0,0.0,18375000.0,SVFAW,,,,,0.0,5000.0
0.0,24425.0,0.0,201007430.0,0.0,126750.0,0.0,7000000.0,SVFB,,,,,0.0,7430.0
572.0,226899.0,482366.0,1705059.0,76408.0,237572.0,716212.0,1753473.0,SVV,0.0,18213.0,0.0,1069965.0,20323.0,178049.0
251830.0,254300.0,90155.0,149459.0,4830.0,9371.0,18076.0,23203.0,SWAV,85277.0,137200.0,0.0,142512.0,-9123.0,48736.0
0.0,5000997.0,,,,,128189.0,134639.0,SWSS,,,0.0,153076230.0,,
0.0,5000997.0,,,,,128189.0,134639.0,SWSSU,,,0.0,153076230.0,,
0.0,397730.0,547205.0,1860110.0,99344.0,1155068.0,137565.0,1426690.0,SXC,80364.0,120456.0,0.0,1439952.0,492052.0,684500.0
,,,,,,,,SXTC,,,,,,
-1192790.0,203009.0,-373415.0,194970.0,-100351.0,43946.0,-236813.0,43946.0,SY,-358918.0,81941.0,,,-366496.0,185942.0
,,435039.0,16577570.0,-2167976.0,4098866.0,-2318895.0,4583164.0,SYTA,-1987641.0,2026640.0,-1987841.0,11994206.0,-70517.0,7839759.0
,,-1204350.0,14308055.0,1520624.0,6940050.0,-48524454.0,7280611.0,SYTAW,-9709693.0,585559.0,-8232335.0,7027444.0,-988285.0,5714162.0
89859861.0,91559364.0,-97417247.0,97515.0,30000000.0,85587331.0,-56147781.0,86234.0,TAL,-81413103.0,81495.0,,,0.0,87696967.0
0.0,5028214.0,0.0,145000.0,0.0,149371.0,0.0,149371.0,TBCPU,,,0.0,360745629.0,0.0,25000.0
0.0,5284362.0,7511629.0,8182548.0,4165797.0,6797652.0,2406347.0,9203999.0,TBH,2560762.0,3121141.0,,,-563164.0,99116.0
0.0,24828.0,251853.0,301853.0,,,230873.0,282040.0,TBMCU,9393.0,34393.0,0.0,62219813.0,-13524.0,36476.0
215072.0,551068.0,206260.0,260246.0,96119.0,299678.0,96119.0,299678.0,TC,127779.0,152564.0,,,205666.0,257024.0
,,-3001108.0,7138708.0,11291261.0,15175496.0,7118386.0,19797617.0,TCBP,594277.0,1550772.0,0.0,11878.0,-1447365.0,2772645.0
,,-3001108.0,7138708.0,11291261.0,15175496.0,7118386.0,19797617.0,TCBPW,594277.0,1550772.0,0.0,11878.0,-1447365.0,2772645.0
6359049.0,97820972.0,146006525.0,2013299787.0,,,129903444.0,1875479001.0,TCBX,150212186.0,353772499.0,0.0,283714.0,,
59890.0,60332.0,28679.0,60173.0,8179.0,14369.0,7723.0,14562.0,TCMD,28811.0,34227.0,0.0,53406.0,666.0,25783.0
0.0,24569.0,285500.0,314963.0,285550.0,290550.0,,,TCOA,,,0.0,153274413.0,,
0.0,272773.0,183692.0,201943.0,265.0,1231.0,295.0,1261.0,TCRR,167052.0,175044.0,0.0,197739.0,114075.0,131390.0
0.0,24000.0,0.0,101813.0,0.0,82000.0,0.0,82000.0,TCVA,,,,,,
0.0,34173184.0,15198932.0,28346924.0,10877490.0,17828710.0,12487393.0,23134324.0,TDIC,,,0.0,39385888.0,12356465.0,24579196.0
0.0,537283.0,,,,,,,TDOC,,,0.0,389424.0,,
,,431790.0,845945.0,8579.0,188154.0,8931.0,207107.0,TEAM,433535.0,641867.0,0.0,647769.0,-8871.0,238631.0
,,-32058422.0,73673.0,-3289462.0,5473465.0,-8757274.0,25578.0,TEDU,-547585.0,186698.0,,,-3571283.0,7082345.0
518858.0,529875.0,279295.0,384789.0,74097.0,180346.0,127827.0,258267.0,TENB,221205.0,255675.0,0.0,122311.0,23544.0,111255.0
0.0,24827.0,61763465.0,61889887.0,84160.0,220695.0,0.0,220695.0,TENK,,,,,,
11336368.0,96748139.0,7070487.0,91439365.0,17039714.0,49740142.0,17568194.0,55796733.0,TENKR,7440000.0,7440112.0,,,7070487.0,18039365.0
11336368.0,96748139.0,7070487.0,91439365.0,17039714.0,49740142.0,17568194.0,55796733.0,TENKU,7440000.0,7440112.0,,,7070487.0,18039365.0
312242.0,314323.0,178084.0,201988.0,-23073.0,4950.0,-23082.0,5580.0,TERN,115809.0,198331.0,0.0,192663.0,66252.0,88476.0
0.0,26360.0,112321.0,140005.0,,,13473401.0,13475000.0,TETCU,,,0.0,386024674.0,-60.0,27624.0
0.0,24712.0,0.0,105995.0,0.0,110856.0,0.0,110856.0,TETEU,,,,,,
0.0,24425.0,927548.0,1158047.0,928957.0,1143119.0,0.0,7000000.0,TGAA,,,,,,
0.0,24425.0,927548.0,1158047.0,928957.0,1143119.0,0.0,7000000.0,TGAAU,,,,,,
8984159.0,25344980.0,8512820.0,17630069.0,6168144.0,10359632.0,6229962.0,10564176.0,TGEN,6141114.0,7713899.0,0.0,9947531.0,7655229.0,15925421.0
,,0.0,1066623.0,,,0.0,657024.0,TGH,,,,,,
27465004.0,31485556.0,3668096.0,6372378.0,-11749383.0,6472575.0,-11798131.0,6502710.0,TGL,2748402.0,4593634.0,,,3758300.0,6031401.0
0.0,25693.0,99990.0,230972.0,100000.0,205432.0,0.0,205432.0,TGVC,99990.0,125972.0,0.0,103225540.0,99990.0,125972.0
0.0,25693.0,99990.0,230972.0,100000.0,205432.0,0.0,205432.0,TGVCU,99990.0,125972.0,0.0,103225540.0,99990.0,125972.0
0.0,25693.0,99990.0,230972.0,100000.0,205432.0,0.0,205432.0,TGVCW,99990.0,125972.0,0.0,103225540.0,99990.0,125972.0
0.0,24425.0,154551016.0,154667201.0,,,23180016.0,23279000.0,THAC,,,,,,
0.0,24425.0,154551016.0,154667201.0,,,23180016.0,23279000.0,THACW,,,,,,
0.0,24353.0,42500.0,105000.0,68750.0,109750.0,0.0,109750.0,THCPU,,,0.0,221119535.0,0.0,25000.0
,,240325.0,434061.0,-3299.0,26233.0,0.0,42134.0,THR,21799.0,35201.0,,,37136.0,122422.0
336429.0,337963.0,153206.0,282370.0,0.0,5686.0,2405.0,8091.0,THRD,153480.0,281760.0,0.0,274266.0,0.0,129164.0
-24542913.0,28443614.0,-130420698.0,170385.0,-10565118.0,32535025.0,-78746610.0,78825.0,THRN,-15212580.0,49514.0,0.0,113410.0,-24266478.0,33913665.0
0.0,287564.0,237641.0,246255.0,2371.0,3966.0,3360.0,4955.0,THRX,0.0,8457.0,0.0,242018.0,90755.0,99325.0
,,0.0,242088.0,,,0.0,225894.0,THWWW,,,,,,
