additional_paid_in_capital_trend,additional_paid_in_capital_recent,total_assets_trend,total_assets_recent,total_current_liabilities_trend,total_current_liabilities_recent,total_liabilities_trend,total_liabilities_recent,symbol,cash_trend,cash_recent,total_capitalization_trend,total_capitalization_recent,total_current_assets_trend,total_current_assets_recent,technology,software,ai,machine learning,cloud,saas,platform,digital,data,analytics,algorithm,automation,blockchain,cryptocurrency,cybersecurity,subscription,recurring,e-commerce,mobile,app,virtual,healthcare,biotech,pharmaceutical,medical,clinical,energy,renewable,solar,electric,battery,real estate,logistics,transportation,automotive,citigroup,citi,morgan stanley,ubs,barclays,volume,day,close,diff,price_public_total,public_price_per_share_x,raymond james,piper jaffray,wells fargo,merrill lynch,rbc capital,morgan stanley.1,merrill lynch.1,eli lilly,credit suisse,stifel,jefferies,hill road,robert w. baird,william blair,goldman sachs,deutsche bank,davis polk,william blair.1,goldman sachs.1,public_price_per_share_y,url,ipo_date,document_length
0.0,1127.0,3703.0,6124.0,1453.0,2732.0,4851.0,6409.0,WMG,,,0.0,2698.0,747.0,1583.0,28,2,15,0,1,0,15,291,74,0,0,0,0,0,0,16,8,1,11,1,4,0,0,0,3,0,1,0,0,0,0,5,0,0,0,1.0,1.0,8.0,1.0,1.0,13042030,2020-06-03 20:00:00.000 -0400,29.85,-1.01,1856000256.0,17.0,,,,,1.0,1.0,,,1.0,,,,,,1.0,,1.0,,,25.0,https://www.sec.gov/Archives/edgar/data/1319161/000119312520160812/d833365d424b4.htm,2020-06-03,4506303
0.0,24425.0,207390507.0,207465583.0,,,6944924.0,7000000.0,WNNR,,,,,,,16,2,0,0,2,0,10,1,47,0,0,0,0,0,0,3,0,2,0,0,0,1,0,0,0,0,4,4,0,22,10,1,2,0,41,,,,1.0,,15620,2022-03-07 19:00:00.000 -0500,9.92,0.07,200000000.0,10.0,,,,,1.0,,,,,,,,,,,,,,,10.0,https://www.sec.gov/Archives/edgar/data/1843714/000119312522010007/d63144d424b4.htm,2022-03-07,1510831
0.0,1088375.0,0.0,3243948.0,0.0,3222725.0,0.0,5355600.0,WNW,0.0,546294.0,,,0.0,1629840.0,163,40,0,0,1,0,59,1,51,0,0,1,0,0,10,4,5,40,14,8,0,3,2,0,3,0,1,3,0,0,0,4,8,17,0,,,,1.0,,3226806,2020-12-15 19:00:00.000 -0500,78.24,68.14,29999550.0,5.0,,,,,,,,,,,,,,,,,,,,5.0,https://www.sec.gov/Archives/edgar/data/1787803/000149315220023681/form424b4.htm,2020-12-15,3325860
0.0,10965782.0,,,,,,,WOK,,,0.0,30862755.0,,,55,0,0,0,0,0,3,0,48,0,0,0,0,0,21,6,0,0,0,0,0,0,1,0,115,0,1,0,0,0,0,1,1,4,0,,,,1.0,,1046832,2024-08-22 20:00:00.000 -0400,3.75,0.15,5000000.0,0.5,,,,,,,,,,,,,,,,,,,,0.5,https://www.sec.gov/Archives/edgar/data/1929783/000121390025046583/ea0222892-06.htm,2024-08-22,1838346
,,1279435.0,6203814.0,389827.0,933297.0,1371727.0,5658197.0,WOOF,15183.0,195832.0,0.0,3847.0,111987.0,873595.0,39,5,0,0,2,0,48,113,122,11,0,0,0,0,1,28,26,80,16,21,0,8,0,0,11,0,0,0,0,0,0,6,0,6,0,1.0,1.0,,1.0,,13853957,2021-01-14 19:00:00.000 -0500,27.54,-2.26,864000000.0,24.0,,,1.0,,,,,,1.0,,,,1.0,,8.0,,,,1.0,18.0,https://www.sec.gov/Archives/edgar/data/1826470/000119312521009268/d62974d424b4.htm,2021-01-14,2379153
,,43.79999999999973,2814.6,19.80000000000001,270.8,108.5,3597.3,WOW,55.7,86.5,0.0,2124.0,44.099999999999994,173.6,22,11,0,0,21,0,12,22,118,0,0,2,0,0,0,99,12,0,7,0,10,3,0,0,0,0,1,0,0,3,3,2,0,2,0,,,,1.0,,1694415,2017-05-25 20:00:00.000 -0400,17.65,1.15,310000000.0,17.0,4.0,,,,1.0,,,,1.0,,,,,,,,1.0,,,17.0,https://www.sec.gov/Archives/edgar/data/1701051/000104746917003644/a2232283z424b4.htm,2017-05-25,2837119
,,,,,,,,WQGA,,,,,,,104,8,0,0,8,0,3,20,76,2,0,9,0,0,2,2,0,2,3,0,0,3,0,0,0,0,1,0,0,0,0,4,0,0,0,,,,1.0,,100,2021-09-30 20:00:00.000 -0400,9.76,0.0,200000000.0,10.0,,,,3.0,1.0,,,,1.0,,,,,3.0,,,,1.0,,10.0,https://www.sec.gov/Archives/edgar/data/1851174/000156459021044062/cik1851174-424b4.htm,2021-09-30,2659897
0.0,5000026.0,0.0,74380.0,0.0,50000.0,,,WRAC,0.0,25000.0,0.0,205424380.0,0.0,25000.0,61,6,10,0,2,0,7,20,21,0,0,0,6,0,2,8,4,2,4,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,,,,1.0,,23300,2021-09-15 20:00:00.000 -0400,9.85,0.05,200000000.0,10.0,,,,,,,,,,,,,,,,,,,,10.0,https://www.sec.gov/Archives/edgar/data/1855168/000121390021039097/f424b40721_williamsrowland.htm,2021-09-15,2590933
378.0,70330.0,0.0,182000.0,,,0.0,115141.0,WSR,-6714.0,6275.0,,,,,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,1,3,0,0,0,0,2,0,0,10,0,2,0,0,0,0,265,0,5,0,,,,1.0,,53550,2010-08-26 20:00:00.000 -0400,11.51,0.01,26400000.0,12.0,,,,,,,,,,,,,,,,,,,,12.0,https://www.sec.gov/Archives/edgar/data/1175535/000119312510198014/d424b4.htm,2010-08-26,2630334
,,25114112.0,189640872.0,6648763.0,23670013.0,9412523.0,41061461.0,WYHG,43994594.0,111388288.0,0.0,177941790.0,36879086.0,121119540.0,28,27,1,0,0,0,14,3,44,0,0,1,0,1,27,3,2,28,2,1,1,0,0,0,7,0,0,0,0,1,0,4,19,18,0,,1.0,,1.0,,817424,2024-11-25 19:00:00.000 -0500,4.2001,0.2001,9430000.0,4.0,,,,,,,,,,,,,,,,1.0,,,,4.0,https://www.sec.gov/Archives/edgar/data/1999860/000121390024102922/ea0200046-20.htm,2024-11-25,7531887
68926481.0,159732611.0,5674565.0,21990711.0,4643491.0,7342414.0,4464320.0,10299723.0,XBIO,6563385.0,9070786.0,0.0,21990711.0,6531082.0,9308495.0,132,0,0,0,0,0,34,0,90,0,0,0,0,0,0,5,13,0,0,0,0,30,4,115,21,447,0,0,0,0,0,1,0,0,0,,,,1.0,,322,2016-11-06 19:00:00.000 -0500,4.15,0.0,10000000.0,4.13,,,,1.0,,,,,,,,,,,,,,,,4.13,https://www.sec.gov/Archives/edgar/data/1534525/000168316816000468/xenetic_424b4.htm,2016-11-06,1841432
558.0,29722.0,20730.0,84035.0,-993.0,18203.0,-20311.0,30371.0,XENE,0.0,60162.0,,,-10834.0,49869.0,59,1,0,0,0,0,74,0,105,0,0,0,0,0,0,46,4,0,0,0,0,67,0,90,44,396,0,0,0,1,0,1,0,0,0,,1.0,,1.0,,253925,2014-11-05 19:00:00.000 -0500,12.0,1.65,36000000.0,9.0,,,6.0,,,,,,,,1.0,1.0,,,,,,,,9.0,https://www.sec.gov/Archives/edgar/data/1582313/000119312514397198/d582812d424b4.htm,2014-11-05,2624476
162838.0,213792.0,68270.0,88660.0,3962.0,8952.0,11770.0,36798.0,XGN,60568.0,71809.0,0.0,81833.0,8052.0,21312.0,122,7,0,0,0,0,0,1,112,1,0,2,0,0,0,5,5,0,0,0,0,57,4,34,72,217,0,0,0,1,0,0,1,2,0,,1.0,,1.0,,174619,2019-09-19 20:00:00.000 -0400,17.58,-0.63,50400000.0,14.0,,,,,,,,3.0,,,,,1.0,7.0,,,,1.0,,14.0,https://www.sec.gov/Archives/edgar/data/1274737/000119312519250698/d692844d424b4.htm,2019-09-19,2129250
24354398.0,41618853.0,396433934.0,505016530.0,12677761.0,131517576.0,257754518.0,393818243.0,XIN,71496289.0,106410499.0,0.0,562276.0,254150139.0,428575675.0,2,0,1,0,0,0,0,0,143,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,598,0,1,0,,,,1.0,,2488474,2007-12-12 19:00:00.000 -0500,16.55,-0.36,245000000.0,14.0,,,,10.0,,,1.0,,,,,,,,,1.0,,,,14.0,https://www.sec.gov/Archives/edgar/data/1398453/000119312507263954/d424b4.htm,2007-12-12,3266684
0.0,4195838.0,0.0,1906838.0,,,,,XM,0.0,1054222.0,0.0,2047122.0,,,12,6,0,0,0,0,10,0,13,0,0,0,0,0,0,8,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,8373392,2021-01-28 19:00:00.000 -0500,43.55,-1.83,1000000000.0,30.0,,,,,,,,,,,,1.0,,,5.0,,,,1.0,42.0,https://www.sec.gov/Archives/edgar/data/1747748/000162828021022005/qualtrics-424b4.htm,2021-01-28,665199
424337.0,424840.0,257922.0,346885.0,4898.0,43279.0,4769.0,44268.0,XMTR,0.0,876.0,0.0,302617.0,-4057.0,73598.0,96,58,59,14,11,0,239,25,168,8,0,1,0,0,3,4,5,7,8,0,1,5,0,1,1,0,4,0,0,1,0,2,2,2,5,1.0,1.0,,1.0,,1488553,2021-06-30 20:00:00.000 -0400,66.5,-21.8,302500000.0,44.0,,,,,1.0,,,,,,,,,2.0,8.0,,1.0,1.0,1.0,44.0,https://www.sec.gov/Archives/edgar/data/1657573/000119312521206526/d120843d424b4.htm,2021-06-30,2218631
289683.0,290760.0,60446.0,82820.0,-17570.0,8627.0,-17677.0,15634.0,XNCR,57698.0,72235.0,0.0,67186.0,-3893.0,10754.0,170,3,0,0,0,0,50,0,98,0,0,2,0,0,0,1,8,0,0,0,0,49,2,48,31,409,0,0,0,0,0,1,0,1,0,,1.0,,1.0,,214721,2013-12-03 19:00:00.000 -0500,8.01,-0.19,70015000.0,5.5,,,,,,,,1.0,1.0,,,,,,,,1.0,,,5.5,https://www.sec.gov/Archives/edgar/data/1326732/000104746913010949/a2217591z424b4.htm,2013-12-03,1876011
0.0,5000115.0,0.0,301024000.0,0.0,92770.0,0.0,10500000.0,XPOA,,,0.0,301024000.0,,,58,23,3,3,2,0,0,13,12,6,0,0,3,0,0,9,0,7,3,3,0,12,0,3,5,3,7,0,0,0,0,1,5,5,0,,,,1.0,,353214,2020-12-15 19:00:00.000 -0500,10.1,-0.05,300000000.0,10.0,,,,,,,,,,,,,,,,,,,,10.0,https://www.sec.gov/Archives/edgar/data/1821742/000121390020032875/fs424b4_dpcmcapital.htm,2020-12-15,3162917
,,,,,,,,XRTX,0.0,19863.0,0.0,18687.0,,,46,1,0,0,1,0,2,0,123,0,0,0,0,0,0,2,0,0,0,0,2,93,2,77,45,427,2,0,0,0,0,1,0,0,0,,1.0,,1.0,,259215,2021-10-13 20:00:00.000 -0400,3.14,-0.05,4999640.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,https://www.sec.gov/Archives/edgar/data/1729214/000110465922106406/tm2222207-20_424b4.htm,2021-10-13,1806085
0.0,94803255.0,,,,,,,XTNT,,,0.0,127909221.0,,,12,0,0,0,0,0,0,0,18,0,0,0,0,0,0,605,0,0,0,0,0,16,0,0,43,7,0,0,0,0,0,1,0,0,0,,1.0,,1.0,,795713,2007-02-01 19:00:00.000 -0500,16.0,-0.69,13500000.0,0.9,,,,,,,,,,,,,,,,,,,,0.9,https://www.sec.gov/Archives/edgar/data/1453593/000114420416130567/v451781_424b4.htm,2007-02-01,735376
674400.0,19867551.0,-498416.0,5074637.0,492286.0,5886359.0,-175901.0,7445668.0,YAYO,-243063.0,34381.0,,,-141251.0,245093.0,43,42,0,0,0,1,96,2,32,1,0,0,0,0,0,2,3,4,16,22,0,1,0,0,0,0,0,0,0,0,0,2,0,27,7,,1.0,,1.0,,131625,2019-11-13 19:00:00.000 -0500,4.15,0.35,10500000.0,0.5,,,,,,,,,,,,,,,,,,,,4.0,https://www.sec.gov/Archives/edgar/data/1691077/000149315219017596/form424b4.htm,2019-11-13,2692852
0.0,168305.0,0.0,140066.0,0.0,12730.0,0.0,12733.0,YELP,0.0,2610.0,,,0.0,35395.0,55,60,0,0,1,0,205,6,76,1,0,0,0,0,0,4,6,1,128,77,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1.0,1.0,,1.0,,2630,2012-03-02 19:00:00.000 -0500,24.58,0.03,697500.0,15.0,,,,,,,,,,,1.0,2.0,,,,,1.0,,,15.0,https://www.sec.gov/Archives/edgar/data/1345016/000119312512093131/d245328d424b4.htm,2012-03-02,2421099
62323.0,281418.0,43268.0,559695.0,49199.0,201097.0,-120823.0,471835.0,YETI,-19093.0,34557.0,0.0,385873.0,28738.0,331772.0,42,13,0,0,2,0,14,11,75,0,0,0,0,0,0,2,8,21,1,0,0,1,0,0,1,0,0,0,0,0,0,1,17,11,0,,,5.0,1.0,,2479565,2018-10-25 20:00:00.000 -0400,16.39,-0.11,280575008.0,16.96,1.0,2.0,,,,1.0,,,,1.0,1.0,,1.0,2.0,1.0,,,1.0,,28.06,https://www.sec.gov/Archives/edgar/data/1670592/000104746919006163/a2240037z424b4.htm,2018-10-25,2649227
7328968.0,16075304.0,18620882.0,66737478.0,0.0,37629747.0,12898046.0,47625072.0,YGF,0.0,12563247.0,0.0,33962035.0,1315530.0,17015457.0,99,21,1,0,6,0,23,1,237,0,0,2,1,0,121,36,0,136,10,59,0,0,0,0,8,0,7,0,0,3,0,5,25,5,0,,1.0,,1.0,,98460,2023-03-28 20:00:00.000 -0400,3.73,0.0,8000000.0,4.0,,,,,,,,,,,,,,,,,,,,4.0,https://www.sec.gov/Archives/edgar/data/1875496/000121390023024134/f424b40323_yangufangint.htm,2023-03-28,6327307
29710575.0,33826213.0,2924858.0,18808409.0,2985504.0,8502915.0,1358885.0,8737405.0,YGMZ,-294838.0,353265.0,0.0,48525671.0,3996240.0,14564138.0,19,11,0,0,0,0,4,4,30,0,0,0,0,0,0,16,2,6,0,0,0,1,0,2,13,0,4,0,0,1,0,12,188,281,0,,,,1.0,,702323,2020-10-20 20:00:00.000 -0400,4.04,-0.36,20000010.0,4.0,,,,,,,,,,,,,,,,,,,,6.0,https://www.sec.gov/Archives/edgar/data/1782037/000121390021014978/ea137505-424b4_mingzhulogis.htm,2020-10-20,2449602
,,0.0,24376382.0,,,0.0,11377119.0,YMAT,3379734.0,3939196.0,0.0,24703254.0,,,125,11,0,0,0,0,17,1,184,0,0,19,0,0,42,3,2,0,0,2,0,35,0,1,18,1,16,3,0,115,8,0,1,17,2,,1.0,,1.0,,1084450,2025-07-29 20:00:00.000 -0400,4.3101,-0.1799,5000000.0,4.0,,,,,,,,,,,,,,,,,,,,4.0,https://www.sec.gov/Archives/edgar/data/1875016/000164117225021687/form424b4.htm,2025-07-29,2553474
0.0,24713.0,0.0,295600.0,0.0,282369.0,,,YOTA,,,0.0,100513231.0,,,20,5,0,0,2,0,0,1,9,0,0,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,,,,1.0,,14160,2022-06-27 20:00:00.000 -0400,9.8294,0.0194,100000000.0,10.0,,,,,,,,,,,,,,,,,,,,10.0,https://www.sec.gov/Archives/edgar/data/1907730/000182912622008509/yottaacq_424b4.htm,2022-06-27,1627246
0.0,276583.0,362220.0,681090.0,-5468.0,158154.0,-5148.0,161821.0,YOU,343115.0,557000.0,0.0,544102.0,-22496.0,239046.0,141,56,0,0,5,0,319,44,150,2,0,0,0,0,7,45,4,3,61,21,0,26,0,0,2,1,0,0,1,0,0,4,0,1,0,,,,1.0,,5025254,2021-06-30 20:00:00.000 -0400,47.6,5.36,409200000.0,31.0,,,1.0,,,,,,,1.0,,,,,7.0,,,,1.0,31.0,https://www.sec.gov/Archives/edgar/data/1856314/000110465921088178/tm2112714-18_424b4.htm,2021-06-30,4374290
-7959953.0,1374872.0,-1070249.0,370995.0,360606.0,683333.0,380839.0,723253.0,YQ,-1130927.0,122056.0,,,-1134364.0,202193.0,228,22,8,0,2,2,27,34,259,20,17,1,0,0,8,44,7,2,23,7,3,0,0,0,5,0,5,0,0,0,0,5,5,0,0,,1.0,4.0,1.0,,29234,2020-12-04 19:00:00.000 -0500,10.67,0.05,287700000.0,10.5,,,,,,1.0,,,,,,,,,5.0,,,,1.0,10.5,https://www.sec.gov/Archives/edgar/data/1821468/000119312520310650/d52135d424b4.htm,2020-12-04,3276401
985614.0,986487.0,570713.0,639444.0,123447.0,165473.0,173481.0,217249.0,YSG,284819.0,287841.0,,,459342.0,498311.0,90,20,1,0,7,0,130,21,284,16,7,2,0,0,2,12,14,113,4,4,2,2,0,7,40,0,1,0,0,0,0,9,28,6,0,,,2.0,1.0,,16542535,2020-11-19 19:00:00.000 -0500,20.03,1.33,616875008.0,10.5,,,,,,1.0,,,,,,,,,4.0,1.0,,,1.0,10.5,https://www.sec.gov/Archives/edgar/data/1819580/000119312520298091/d57580d424b4.htm,2020-11-19,3610711
0.0,23000.0,0.0,56952.0,,,0.0,40809.0,YTPG,0.0,25000.0,,,,,12,5,0,0,5,0,10,3,49,30,0,0,0,0,0,4,1,0,0,0,0,2,0,0,2,0,33,0,0,3,0,8,0,0,2,,,,1.0,,2169152,2021-04-13 20:00:00.000 -0400,10.02,-0.08,350000000.0,10.0,,,,,,,,,,,,,,,1.0,1.0,,,,10.0,https://www.sec.gov/Archives/edgar/data/1840859/000110465921050197/tm213172-15_424b4.htm,2021-04-13,2019845
,,0.0,694626.0,,,0.0,416432.0,ZEAL,0.0,418796.0,0.0,901.8,0.0,617089.0,40,0,0,0,0,0,10,0,77,0,3,0,0,0,0,17,0,0,1,0,0,45,2,50,46,363,6,0,0,0,0,1,0,0,0,,1.0,4.0,1.0,,190968,2017-08-09 20:00:00.000 -0400,18.18,0.24,78181248.0,17.87,,,,,,1.0,,18.0,,,,,,,1.0,,,,,17.87,https://www.sec.gov/Archives/edgar/data/1674988/000104746917005135/a2232966z424b4.htm,2017-08-09,3134419
0.0,408203.0,0.0,368066.0,0.0,78149.0,0.0,92082.0,ZEN,0.0,242543.0,0.0,275984.0,0.0,139005.0,68,383,0,0,7,39,435,2,149,23,0,2,0,0,0,82,14,3,31,2,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,,,9.0,1.0,,1841989,2014-05-15 20:00:00.000 -0400,15.26,1.78,22413186.0,9.0,,,,1.0,,1.0,,,1.0,,,,,,,,,,,22.75,https://www.sec.gov/Archives/edgar/data/1463172/000119312515098724/d880282d424b4.htm,2014-05-15,1535706
,,-227636.0,1642098.0,370852.0,598538.0,-641334.0,73832.0,ZENV,-1.0,1.0,,,813590.0,1578390.0,70,174,1,0,40,58,366,55,192,2,0,12,2,0,3,19,4,0,44,1,12,0,0,0,9,0,2,0,0,0,0,4,1,1,0,,,9.0,1.0,,881197,2021-07-22 20:00:00.000 -0400,10.41,0.21,150000000.0,13.0,,,,,,1.0,,,,,,,,,9.0,,1.0,,1.0,13.0,https://www.sec.gov/Archives/edgar/data/1836934/000110465921095452/tm2039074-31_424b4.htm,2021-07-22,12072954
327093.0,355002.0,36269.0,349589.0,-16075.0,94106.0,44859.0,390303.0,ZETA,0.0,12225.0,0.0,234353.0,-16725.0,134196.0,113,118,31,5,18,0,210,114,361,10,1,26,0,0,2,18,10,0,10,1,1,1,0,0,2,0,0,0,0,0,0,1,0,0,1,,,11.0,1.0,1.0,2011339,2021-06-10 20:00:00.000 -0400,8.2101,-0.4699,147.7,92.3,,,,,,1.0,,,1.0,,,,,3.0,,,,1.0,,92.3,https://www.sec.gov/Archives/edgar/data/1851003/000119312521189216/d379381d424b4.htm,2021-06-10,2381279
0.0,24569.0,0.0,60000.0,0.0,40000.0,0.0,40000.0,ZFOXW,,,,,,,14,4,0,0,2,0,13,10,59,2,0,2,2,0,0,6,2,1,0,0,0,1,0,0,0,0,1,0,2,0,0,3,0,0,0,,,,1.0,,146330,2022-08-04 20:00:00.000 -0400,0.485,0.1128,150000000.0,10.0,,,,,,,,,,,1.0,,,,,,,,,10.0,https://www.sec.gov/Archives/edgar/data/1823575/000114036120026268/nt10014955x16_424b4.htm,2022-08-04,1944800
0.0,402.1,1340.3,1919.3,5.800000000000011,247.5,444.4,1136.0,ZI,0.0,204.9,0.0,1564.8,273.2,421.4,129,72,14,3,33,18,239,2,360,13,2,19,0,0,3,86,24,0,6,0,1,3,0,0,1,0,1,0,0,0,0,12,1,6,0,,,11.0,1.0,1.0,9081997,2020-06-04 20:00:00.000 -0400,39.3,4.3,630703104.0,37.0,1.0,,1.0,,1.0,1.0,,,1.0,1.0,,2.0,,,1.0,1.0,,,,45.0,https://www.sec.gov/Archives/edgar/data/1794515/000162828020016991/zoominfo424follow-onsecond.htm,2020-06-04,5197868
0.0,903.8,,,,,,,ZIM,0.0,1188.4,0.0,3079.7,,,9,1,0,0,1,0,4,12,19,1,0,0,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,6,0,,,,1.0,1.0,1393051,2021-01-28 19:00:00.000 -0500,11.89,0.09,279000000.0,15.0,,,,,,,,,,,,,,,1.0,1.0,1.0,,,40.0,https://www.sec.gov/Archives/edgar/data/1654126/000110465921077128/tm2116926-7_424b4.htm,2021-01-28,728154
199870.0,235209.0,25679.0,237808.0,4984.0,81144.0,7781.0,133350.0,ZIP,20526.0,135065.0,0.0,130003.0,28635.0,173399.0,106,84,8,4,10,0,12,1,160,1,0,1,0,0,2,48,15,2,21,10,2,0,0,0,4,0,2,0,0,0,0,2,0,0,1,,,,1.0,,3118097,2021-05-26 20:00:00.000 -0400,20.84,-0.66,0.0,2020.0,1.0,,,,,,,,,,,2.0,,1.0,6.0,,,,,2020.0,https://www.sec.gov/Archives/edgar/data/1617553/000162828021011078/ziprecruiter424b4.htm,2021-05-26,3043391
5836303.0,5916113.0,0.0,21900965.0,2168237.0,7872080.0,122710.0,10211762.0,ZJYL,0.0,4792632.0,0.0,21072994.0,0.0,19419972.0,57,0,0,0,0,0,7,0,58,1,0,1,0,0,44,0,0,4,1,2,0,33,0,7,174,2,3,0,0,68,3,2,13,1,0,,1.0,,1.0,,80483,2023-03-28 20:00:00.000 -0400,7.934,0.334,8000000.0,8.0,,,,,,,,,,,,,,,,,,,,8.0,https://www.sec.gov/Archives/edgar/data/1837821/000121390023024123/ea175969-424b4_jinmedical.htm,2023-03-28,2096055
309847919.0,319161565.0,17009762.0,103865157.0,5688789.0,9629774.0,6506973.0,10509557.0,ZLAB,204948956.0,229762006.0,0.0,234255594.0,69068864.0,93881914.0,72,1,0,0,0,0,12,1,119,0,0,0,0,0,0,15,12,0,0,0,0,72,4,160,168,548,2,0,0,0,0,1,0,3,0,1.0,1.0,,1.0,,1330558,2017-09-20 20:00:00.000 -0400,31.59,3.1,150000000.0,20.0,,,,,,,,3.0,,,,,,,,,2.0,,,20.0,https://www.sec.gov/Archives/edgar/data/1704292/000119312518268444/d605957d424b4.htm,2017-09-20,968033
309847919.0,319161565.0,17009762.0,103865157.0,5688789.0,9629774.0,6506973.0,10509557.0,ZLAB,204948956.0,229762006.0,0.0,234255594.0,69068864.0,93881914.0,72,1,0,0,0,0,12,1,119,0,0,0,0,0,0,15,12,0,0,0,0,72,4,160,168,548,2,0,0,0,0,1,0,3,0,1.0,1.0,,1.0,,1330558,2017-09-20 20:00:00.000 -0400,31.59,3.1,150000000.0,20.0,,,,,,,,3.0,,,,,,,,,2.0,,,18.0,https://www.sec.gov/Archives/edgar/data/1704292/000119312517290496/d358845d424b4.htm,2017-09-20,2682746
309847919.0,319161565.0,17009762.0,103865157.0,5688789.0,9629774.0,6506973.0,10509557.0,ZLAB,204948956.0,229762006.0,0.0,234255594.0,69068864.0,93881914.0,72,1,0,0,0,0,12,1,119,0,0,0,0,0,0,15,12,0,0,0,0,72,4,160,168,548,2,0,0,0,0,1,0,3,0,1.0,1.0,,1.0,,1330558,2017-09-20 20:00:00.000 -0400,31.59,3.1,150000000.0,20.0,,,,,,,,3.0,,,,,,,,,2.0,,,20.0,https://www.sec.gov/Archives/edgar/data/1704292/000119312518268444/d605957d424b4.htm,2017-09-20,968033
309847919.0,319161565.0,17009762.0,103865157.0,5688789.0,9629774.0,6506973.0,10509557.0,ZLAB,204948956.0,229762006.0,0.0,234255594.0,69068864.0,93881914.0,72,1,0,0,0,0,12,1,119,0,0,0,0,0,0,15,12,0,0,0,0,72,4,160,168,548,2,0,0,0,0,1,0,3,0,1.0,1.0,,1.0,,1330558,2017-09-20 20:00:00.000 -0400,31.59,3.1,150000000.0,20.0,,,,,,,,3.0,,,,,,,,,2.0,,,18.0,https://www.sec.gov/Archives/edgar/data/1704292/000119312517290496/d358845d424b4.htm,2017-09-20,2682746
0.0,24250.0,0.0,368168.0,,,0.0,354423.0,ZTAQU,,,0.0,302613858.0,,,9,4,0,0,2,0,4,1,9,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,83,21,0,12,0,2,0,4,0,1.0,1.0,,1.0,1.0,230353,2021-06-16 20:00:00.000 -0400,10.15,0.15,300000000.0,10.0,,,,,,,,,,,,,,,,,1.0,,,10.0,https://www.sec.gov/Archives/edgar/data/1849408/000110465921082668/tm218925-8_424b4.htm,2021-06-16,1813727
12704750.0,15671730.0,6739389.0,11713514.0,1098936.0,2630230.0,1161160.0,2739582.0,ZTO,6817.0,64490.0,,,2564344.0,3316958.0,70,9,0,0,1,0,44,16,127,2,0,3,0,0,0,22,6,120,14,0,0,1,0,0,9,0,1,1,0,3,0,5,100,202,0,1.0,1.0,8.0,1.0,,12401670,2016-10-27 20:00:00.000 -0400,16.98,0.18,1405949952.0,19.5,,,,,,1.0,,,,,,,,,6.0,,,,1.0,19.5,https://www.sec.gov/Archives/edgar/data/1677250/000104746916016357/a2230086z424b4.htm,2016-10-27,3920824
0.0,1234.0,-133.0,5711.0,35.0,843.0,-1008.0,1975.0,ZTS,2457.0,2624.0,0.0,4699.0,439.0,2555.0,63,1,0,0,1,0,10,1,68,0,0,0,0,0,0,2,5,0,0,0,0,21,0,38,21,6,0,0,0,1,0,0,10,3,0,,,10.0,1.0,,400,2013-02-01 19:00:00.000 -0500,31.13,-0.01,2238599936.0,26.0,,2.0,,11.0,,1.0,1.0,2.0,,,,,,,,,1.0,,,26.0,https://www.sec.gov/Archives/edgar/data/1555280/000119312513035094/d381653d424b4.htm,2013-02-01,3677596
158081.0,425071.0,171961.0,292429.0,51299.0,114810.0,63212.0,128700.0,ZUO,115126.0,187771.0,0.0,165586.0,4100.0,107274.0,67,221,0,0,46,9,73,19,158,5,0,6,0,0,3,449,22,2,5,0,1,1,0,0,2,0,0,0,0,1,0,0,1,6,9,,,10.0,1.0,,1843993,2018-04-12 20:00:00.000 -0400,20.5,0.35,154000000.0,14.0,,,,,,1.0,,,,,1.0,2.0,,,10.0,,,,1.0,14.0,https://www.sec.gov/Archives/edgar/data/1423774/000119312518115687/d481302d424b4.htm,2018-04-12,2300094
61351.0,62663.0,311.0,50267.0,185.0,14258.0,17.0,14328.0,ZVIA,80694.0,95630.0,0.0,117613.0,437.0,44609.0,12,13,0,0,8,2,25,5,67,0,0,0,0,0,6,6,4,2,2,0,0,1,0,0,2,2,32,0,0,1,0,3,8,9,1,,,5.0,1.0,,1093184,2021-07-22 20:00:00.000 -0400,14.0999,0.4499,149800000.0,14.0,,,1.0,,,1.0,,,,,,,,,3.0,,,,1.0,14.0,https://www.sec.gov/Archives/edgar/data/1854139/000119312521222296/d115565d424b4.htm,2021-07-22,2067725
